Friday, 28 September 2018	11:52:31 AM
Time(s)	SPH-1	SN-1	SC-1	ST-1	SP-1	AVP-1	AR-1	AA-1	AB-1	AB-2	AVS-1	AVS-2	AVS-3
226.000	0.000	31.749	0.683	25.322	6.216	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
227.000	0.000	31.757	0.634	25.324	6.112	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
228.000	0.000	31.749	0.636	25.324	6.177	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
229.000	0.000	31.742	0.643	25.325	6.156	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
230.000	0.000	31.737	0.642	25.322	6.166	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
231.000	0.000	31.740	0.640	25.325	6.213	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
232.000	0.000	31.741	0.651	25.328	6.193	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
233.000	0.000	31.734	0.653	25.328	6.194	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
234.000	0.000	31.736	0.656	25.325	6.176	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
235.000	0.000	31.734	0.661	25.325	6.183	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
236.000	0.000	31.734	0.670	25.330	6.192	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
237.000	0.000	31.738	0.668	25.326	6.190	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
238.000	0.000	31.738	0.668	25.326	6.171	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
